ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,swap,sl,tp,mfe_r,mae_r,partial
1000009,EUR_CHF,buy,1.78,1.16936,1.17036,2018-01-01 00:00:00+00:00,2018-01-01 22:00:00+00:00,178.00000000001992,0.0,1.1585377808446058,0,0.129,0.0,
1000016,GBP_CAD,sell,0.7000000000000001,1.69914,1.69599,2018-01-01 00:00:00+00:00,2018-01-01 22:00:00+00:00,220.49999999999906,0.0,1.725833523283035,0,0.188,0.0,
1000006_partial_1514852100,NZD_USD,buy,0.37,0.702603,0.7089788244081244,2018-01-01 23:00:00+00:00,2018-01-02 00:15:00+00:00,235.90550310060476,0.0,0.6927940393721163,0,,,True
1000019,USD_JPY,buy,1.5,112.291,112.334,2018-01-02 09:45:00+00:00,2018-01-02 22:00:00+00:00,64.50000000000955,0.0,110.80536934844433,0,0.05,0.157,
1000032,GBP_CAD,sell,0.97,1.70008,1.7009,2018-01-02 11:00:00+00:00,2018-01-02 22:00:00+00:00,-79.54000000000416,0.0,1.7256186287628181,0,0.114,0.051,
1000030,GBP_CHF,sell,1.51,1.32038,1.32094,2018-01-02 15:45:00+00:00,2018-01-02 22:00:00+00:00,-84.55999999998399,0.0,1.33308805021934,0,0.098,0.142,
1000006,NZD_USD,buy,1.12,0.702603,0.71066,2018-01-01 23:00:00+00:00,2018-01-02 22:00:00+00:00,902.383999999998,0.0,0.7016221039372116,0,1.074,0.0,
1000033_partial_1514930400,GBP_NZD,buy,1.09,1.90596,1.91269,2018-01-02 00:00:00+00:00,2018-01-02 22:00:00+00:00,733.5699999999895,0.0,1.8866421717594837,0,,,True
1000028_partial_1514930400,EUR_NZD,buy,1.19,1.6918405,1.69673,2018-01-02 00:30:00+00:00,2018-01-02 22:00:00+00:00,581.850499999999,0.0,1.6742303565731143,0,,,True
1000033_partial_1514944800,GBP_NZD,buy,0.36,1.90596,1.9185165883563358,2018-01-02 00:00:00+00:00,2018-01-03 02:00:00+00:00,452.0371808280838,0.0,1.8866421717594837,0,,,True
1000033,GBP_NZD,buy,0.009999999999999898,1.90596,1.9039782171759483,2018-01-02 00:00:00+00:00,2018-01-03 15:30:00+00:00,-1.981782824051794,0.0,1.9040282171759484,0,0.81,0.46,
1000028,EUR_NZD,buy,0.3900000000000001,1.6918405,1.69424,2018-01-02 00:30:00+00:00,2018-01-03 22:00:00+00:00,93.58049999999565,0.0,1.6742303565731143,0,0.618,0.281,
1000037,USD_CHF,sell,0.1,0.97702,0.97705,2018-01-03 14:30:00+00:00,2018-01-03 22:00:00+00:00,-0.2999999999997449,0.0,0.9855873632615919,0,0.145,0.324,
1000035,GBP_USD,buy,1.1,1.35179,1.35159,2018-01-03 15:00:00+00:00,2018-01-03 22:00:00+00:00,-21.999999999997577,0.0,1.3330206348177727,0,0.054,0.127,
1000047,GBP_CHF,sell,1.61,1.3204699999999998,1.32028,2018-01-03 15:45:00+00:00,2018-01-03 22:00:00+00:00,30.58999999998591,0.0,1.3329496180608158,0,0.084,0.087,
1000036,USD_JPY,buy,1.36,112.514,112.497,2018-01-03 19:00:00+00:00,2018-01-03 22:00:00+00:00,-23.119999999994434,0.0,110.81145010926974,0,0.056,0.06,
1000051,AUD_CHF,buy,0.97,0.760039,0.76572,2018-01-03 02:30:00+00:00,2018-01-03 22:00:00+00:00,551.0569999999938,0.0,0.7495017331787066,0,0.678,0.102,
1000049_partial_1515016800,GBP_CAD,sell,0.17,1.70236,1.69449,2018-01-03 02:00:00+00:00,2018-01-03 22:00:00+00:00,133.79000000000073,0.0,1.7255580124226169,0,,,True
1000049,GBP_CAD,sell,0.04999999999999999,1.70236,1.69274,2018-01-03 02:00:00+00:00,2018-01-04 07:45:00+00:00,48.10000000000091,0.0,1.7255580124226169,0,0.473,0.036,
1000066,GBP_CHF,sell,1.73,1.32022,1.32137,2018-01-04 00:00:00+00:00,2018-01-04 07:45:00+00:00,-198.9499999999973,0.0,1.3327889310564718,0,0.002,0.143,
1000068,GBP_NZD,buy,1.11,1.9056885,1.898,2018-01-04 02:45:00+00:00,2018-01-04 07:45:00+00:00,-853.4234999999986,0.0,1.8877054274703617,0,0.058,0.455,
1000064,EUR_NZD,buy,1.8800000000000001,1.6918405,1.68882,2018-01-04 04:15:00+00:00,2018-01-04 07:45:00+00:00,-567.8540000000174,0.0,1.6760194196982465,0,0.052,0.223,
1000101_partial_1515180600,GBP_CHF,buy,0.17,1.3226,1.32368,2018-01-05 05:00:00+00:00,2018-01-05 19:30:00+00:00,18.359999999999488,0.0,1.2960009925904188,0,,,True
1000101,GBP_CHF,buy,0.4099999999999999,1.3226,1.32255,2018-01-05 05:00:00+00:00,2018-01-06 22:00:00+00:00,-2.0500000000043257,0.0,1.2960009925904188,0,0.132,0.041,
1000127,GBP_CHF,buy,0.6,1.3220315,1.32541,2018-01-08 06:45:00+00:00,2018-01-08 22:00:00+00:00,202.70999999999705,0.0,1.2960902074053888,0,0.188,0.018,
1000134,EUR_GBP,buy,2.08,0.8837895,0.88214,2018-01-08 12:45:00+00:00,2018-01-08 22:00:00+00:00,-343.09599999999386,0.0,0.876505275950015,0,0.103,0.312,
1000123,EUR_CHF,buy,1.9000000000000001,1.16911,1.16914,2018-01-08 15:00:00+00:00,2018-01-08 22:00:00+00:00,5.699999999995153,0.0,1.158595974283662,0,0.106,0.069,
1000161,CHF_JPY,buy,1.23,115.22235,114.667,2018-01-09 01:45:00+00:00,2018-01-09 11:15:00+00:00,-683.0805000000051,0.0,113.92983149498627,0,0.095,0.473,
1000147,USD_CHF,sell,2.5,0.9801345,0.98316,2018-01-09 08:00:00+00:00,2018-01-09 11:15:00+00:00,-756.3750000000036,0.0,0.9881092315878011,0,0.0,0.451,
1000135,EUR_JPY,buy,0.96,134.47050000000002,134.474,2018-01-09 11:00:00+00:00,2018-01-09 11:15:00+00:00,3.3599999999751162,0.0,132.06055784503798,0,0.01,0.027,
1000181_partial_1515581100,USD_JPY,sell,0.25,112.30785,111.40125777267973,2018-01-10 01:00:00+00:00,2018-01-10 10:45:00+00:00,226.6480568300686,0.0,113.71529958049271,0,,,True
1000198_partial_1515606300,BTC_USD,buy,0.26,13268.158,14511.7735346861,2018-01-10 08:15:00+00:00,2018-01-10 17:45:00+00:00,323.3400390183864,0.0,11354.90333125215,0,,,True
1000182,USD_CHF,sell,0.4,0.9824225,0.97793,2018-01-10 07:15:00+00:00,2018-01-10 22:00:00+00:00,179.70000000000041,0.0,1.0011846544454808,0,0.373,0.032,
1000180,GBP_USD,buy,1.1400000000000001,1.35085,1.35089,2018-01-10 07:45:00+00:00,2018-01-10 22:00:00+00:00,4.559999999979248,0.0,1.3334162942587078,0,0.309,0.154,
1000186,EUR_GBP,buy,1.84,0.88458,0.88474,2018-01-10 08:15:00+00:00,2018-01-10 22:00:00+00:00,29.439999999988586,0.0,0.8765643444833029,0,0.342,0.202,
1000188,GBP_CHF,buy,1.7,1.32154,1.32117,2018-01-10 11:00:00+00:00,2018-01-10 22:00:00+00:00,-62.899999999996844,0.0,1.3100331380179118,0,0.435,0.229,
1000194,CAD_CHF,buy,1.55,0.777655,0.77934,2018-01-10 19:45:00+00:00,2018-01-10 22:00:00+00:00,261.17500000000734,0.0,0.7650346365631646,0,0.357,0.014,
1000181,USD_JPY,sell,0.74,112.30785,111.413,2018-01-10 01:00:00+00:00,2018-01-10 22:00:00+00:00,662.1890000000038,0.0,112.45309495804926,0,0.737,0.068,
1000189,AUD_CAD,buy,1.7,0.9766915,0.98404,2018-01-10 10:30:00+00:00,2018-01-10 22:00:00+00:00,1249.2449999999965,0.0,0.9620410313183503,0,0.623,0.028,
1000192_partial_1515621600,NZD_CAD,buy,1.36,0.8967745,0.90302,2018-01-10 08:30:00+00:00,2018-01-10 22:00:00+00:00,849.388000000002,0.0,0.8830324264566372,0,,,True
1000198,BTC_USD,buy,0.78,13268.158,13076.332533125214,2018-01-10 08:15:00+00:00,2018-01-11 03:30:00+00:00,-149.6238641623323,0.0,13076.832533125214,0,0.889,0.126,
1000192,NZD_CAD,buy,0.44999999999999996,0.8967745,0.9056243478031859,2018-01-10 08:30:00+00:00,2018-01-11 08:15:00+00:00,398.24315114336423,0.0,0.8830324264566372,0,0.684,0.144,
1000207_partial_1515674700,EUR_JPY,buy,0.34,133.182,133.94898597985514,2018-01-11 00:00:00+00:00,2018-01-11 12:45:00+00:00,260.775233150751,0.0,132.0020215694536,0,,,True
1000207,EUR_JPY,buy,1.0,133.182,133.896,2018-01-11 00:00:00+00:00,2018-01-11 22:00:00+00:00,713.9999999999986,0.0,133.06400215694535,0,0.992,0.051,
1000211,AUD_NZD,sell,1.42,1.0949715,1.08697,2018-01-11 01:45:00+00:00,2018-01-11 22:00:00+00:00,1136.212999999999,0.0,1.1085572880180674,0,0.625,0.036,
1000205,NZD_USD,buy,1.76,0.7186155,0.72606,2018-01-11 03:15:00+00:00,2018-01-11 22:00:00+00:00,1310.2320000000134,0.0,0.7064835989869704,0,0.648,0.032,
1000200_partial_1515708000,GBP_USD,buy,0.99,1.3495139999999999,1.35384,2018-01-11 04:15:00+00:00,2018-01-11 22:00:00+00:00,428.27400000000506,0.0,1.3333776303830858,0,,,True
1000200_partial_1515747600,GBP_USD,buy,0.33,1.3495139999999999,1.3600026402509942,2018-01-11 04:15:00+00:00,2018-01-12 09:00:00+00:00,346.12512828281103,0.0,1.3333776303830858,0,,,True
1000226_partial_1515763800,EUR_AUD,buy,0.01,1.529492,1.541968878730992,2018-01-12 03:15:00+00:00,2018-01-12 13:30:00+00:00,12.476878730991903,0.0,1.5101698788753968,0,,,True
1000219_partial_1515785400,USD_CHF,sell,0.38,0.97468,0.96871,2018-01-12 00:00:00+00:00,2018-01-12 19:30:00+00:00,226.86000000000118,0.0,0.9881816153126849,0,,,True
1000225_partial_1515785400,EUR_CHF,buy,0.66,1.17582,1.17958,2018-01-12 00:00:00+00:00,2018-01-12 19:30:00+00:00,248.15999999999903,0.0,1.1663774305813344,0,,,True
1000230_partial_1515785400,GBP_CHF,buy,0.09,1.323793,1.33022,2018-01-12 11:30:00+00:00,2018-01-12 19:30:00+00:00,57.842999999999634,0.0,1.3099971190052404,0,,,True
1000221_partial_1515785400,AUD_USD,buy,0.64,0.785878,0.79116,2018-01-12 13:30:00+00:00,2018-01-12 19:30:00+00:00,338.04800000000057,0.0,0.7763455064943607,0,,,True
1000229_partial_1515785400,GBP_JPY,buy,0.01,152.478,152.479,2018-01-12 13:45:00+00:00,2018-01-12 19:30:00+00:00,0.010000000000047748,0.0,149.7171329238732,0,,,True
1000221_partial_1515790800,AUD_USD,buy,0.53,0.785878,0.7920741207786655,2018-01-12 13:30:00+00:00,2018-01-12 21:00:00+00:00,328.39440126927116,0.0,0.7763455064943607,0,,,True
1000229,GBP_JPY,buy,0.01,152.478,152.473,2018-01-12 13:45:00+00:00,2018-01-13 22:00:00+00:00,-0.049999999999954525,0.0,149.7171329238732,0,0.036,0.133,
1000200,GBP_USD,buy,5.551115123125783e-17,1.3495139999999999,1.37322,2018-01-11 04:15:00+00:00,2018-01-13 22:00:00+00:00,1.3159473510882106e-13,0.0,1.3479003630383084,0,1.542,0.227,
1000221,AUD_USD,buy,0.9599999999999997,0.785878,0.79162,2018-01-12 13:30:00+00:00,2018-01-13 22:00:00+00:00,551.2320000000021,0.0,0.784924750649436,0,0.696,0.099,
1000219,USD_CHF,sell,0.9,0.97468,0.96768,2018-01-12 00:00:00+00:00,2018-01-13 22:00:00+00:00,630.0000000000006,0.0,0.9881816153126849,0,0.602,0.176,
1000226,EUR_AUD,buy,0.03,1.529492,1.5408,2018-01-12 03:15:00+00:00,2018-01-13 22:00:00+00:00,33.92399999999962,0.0,1.5275147878875397,0,0.786,0.087,
1000225_partial_1515880800,EUR_CHF,buy,1.16,1.17582,1.18043,2018-01-12 00:00:00+00:00,2018-01-13 22:00:00+00:00,534.7600000000003,0.0,1.1663774305813344,0,,,True
1000230_partial_1515880800,GBP_CHF,buy,0.17,1.323793,1.32811,2018-01-12 11:30:00+00:00,2018-01-13 22:00:00+00:00,73.38899999999838,0.0,1.3099971190052404,0,,,True
1000225_partial_1515967200,EUR_CHF,buy,0.29,1.17582,1.18041,2018-01-12 00:00:00+00:00,2018-01-14 22:00:00+00:00,133.1099999999963,0.0,1.1663774305813344,0,,,True
1000230_partial_1515967200,GBP_CHF,buy,0.04,1.323793,1.32854,2018-01-12 11:30:00+00:00,2018-01-14 22:00:00+00:00,18.988000000000227,0.0,1.3099971190052404,0,,,True
1000225,EUR_CHF,buy,0.09000000000000014,1.17582,1.1819576701221328,2018-01-12 00:00:00+00:00,2018-01-15 17:30:00+00:00,55.239031099194676,0.0,1.1663774305813344,0,0.794,0.085,
1000246,GBP_JPY,buy,1.11,152.515,152.464,2018-01-15 00:00:00+00:00,2018-01-15 22:00:00+00:00,-56.60999999998638,0.0,149.72668057216796,0,0.105,0.208,
1000251,AUD_CHF,buy,0.16,0.76728,0.76684,2018-01-15 01:15:00+00:00,2018-01-15 22:00:00+00:00,-7.039999999999935,0.0,0.75995825831261,0,0.219,0.483,
1000250,AUD_JPY,buy,1.11,88.051,88.018,2018-01-15 05:15:00+00:00,2018-01-15 22:00:00+00:00,-36.63000000000139,0.0,86.4103966707218,0,0.071,0.1,
1000262,NZD_CHF,buy,0.04,0.70134,0.70249,2018-01-15 10:15:00+00:00,2018-01-15 22:00:00+00:00,4.5999999999999375,0.0,0.6865486292254359,0,0.223,0.062,
1000230,GBP_CHF,buy,0.009999999999999988,1.323793,1.32854,2018-01-12 11:30:00+00:00,2018-01-15 22:00:00+00:00,4.747000000000057,0.0,1.3099971190052404,0,0.527,0.045,
1000277,AUD_CHF,buy,3.24,0.766359,0.76354,2018-01-16 00:45:00+00:00,2018-01-16 22:00:00+00:00,-913.3560000000051,0.0,0.7599583827188522,0,0.313,0.556,
1000271,GBP_JPY,buy,1.17,152.336,152.405,2018-01-16 09:45:00+00:00,2018-01-16 22:00:00+00:00,80.72999999998643,0.0,149.73057481701312,0,0.145,0.108,
1000276,AUD_JPY,buy,1.3800000000000001,87.93,87.929,2018-01-16 10:45:00+00:00,2018-01-16 22:00:00+00:00,-1.3800000000065895,0.0,86.40708262281309,0,0.176,0.137,
1000269,EUR_CHF,buy,2.63,1.17646,1.17701,2018-01-16 15:45:00+00:00,2018-01-16 22:00:00+00:00,144.64999999995487,0.0,1.1663967714811574,0,0.31,0.032,
1000280,NZD_CHF,buy,1.97,0.7000135,0.69692,2018-01-16 15:45:00+00:00,2018-01-16 22:00:00+00:00,-609.4194999999943,0.0,0.6865899915260136,0,0.038,0.232,
1000272,GBP_CHF,buy,2.0,1.3233,1.32364,2018-01-16 19:15:00+00:00,2018-01-16 22:00:00+00:00,68.00000000000139,0.0,1.3100496332239062,0,0.112,0.091,
1000279,AUD_NZD,sell,2.88,1.09532,1.0953,2018-01-16 21:45:00+00:00,2018-01-16 22:00:00+00:00,5.760000000037735,0.0,1.108384648970734,0,0.015,0.011,
1000283_partial_1516140000,CHF_JPY,buy,1.36,114.62140000000001,115.134,2018-01-16 10:30:00+00:00,2018-01-16 22:00:00+00:00,697.135999999989,0.0,113.47052695271009,0,,,True
1000283,CHF_JPY,buy,0.45999999999999996,114.62140000000001,115.36946748073845,2018-01-16 10:30:00+00:00,2018-01-17 18:15:00+00:00,344.1110411396832,0.0,113.47052695271009,0,0.682,0.057,
1000288_partial_1516213800,GBP_JPY,buy,0.18,152.34799999999998,153.9094466782356,2018-01-17 00:00:00+00:00,2018-01-17 18:30:00+00:00,281.0604020824127,0.0,149.94577434117596,0,,,True
1000286,EUR_CHF,buy,2.54,1.17708,1.17578,2018-01-17 00:00:00+00:00,2018-01-17 22:00:00+00:00,-330.1999999999636,0.0,1.1664273592325034,0,0.296,0.161,
1000261,EUR_NZD,buy,0.02,1.6918905000000002,1.67628,2018-01-17 03:00:00+00:00,2018-01-17 22:00:00+00:00,-31.221000000000387,0.0,1.6464356694354438,0,0.042,0.409,
1000287,EUR_AUD,buy,1.37,1.533573,1.52998,2018-01-17 08:45:00+00:00,2018-01-17 22:00:00+00:00,-492.2410000000246,0.0,1.5193678512715914,0,0.19,0.478,
1000258,EUR_GBP,buy,2.04,0.8837895,0.88126,2018-01-17 18:00:00+00:00,2018-01-17 22:00:00+00:00,-516.0179999999923,0.0,0.8764458123350928,0,0.0,0.385,
1000288,GBP_JPY,buy,0.52,152.34799999999998,153.926,2018-01-17 00:00:00+00:00,2018-01-17 22:00:00+00:00,820.5600000000015,0.0,152.1077774341176,0,0.808,0.046,
1000294,EUR_NZD,sell,1.32,1.67571,1.67683,2018-01-18 00:00:00+00:00,2018-01-18 21:30:00+00:00,-147.8400000000013,0.0,1.7048189322565561,0,0.136,0.221,
1000302,AUD_NZD,sell,1.05,1.0954499999999998,1.0954,2018-01-18 00:15:00+00:00,2018-01-18 21:30:00+00:00,5.2499999999877645,0.0,1.1083429626329289,0,0.244,0.256,
1000293,EUR_AUD,buy,2.42,1.5336230000000002,1.53064,2018-01-18 00:30:00+00:00,2018-01-18 21:30:00+00:00,-721.8860000000435,0.0,1.5194622904664776,0,0.056,0.379,
1000301,AUD_CHF,buy,1.3,0.76718,0.7668,2018-01-18 00:30:00+00:00,2018-01-18 21:30:00+00:00,-49.39999999999167,0.0,0.7599160289769695,0,0.333,0.184,
1000303,NZD_CHF,buy,0.7000000000000001,0.70016,0.69996,2018-01-18 00:30:00+00:00,2018-01-18 21:30:00+00:00,-13.99999999999846,0.0,0.6865797631015118,0,0.282,0.144,
1000299,GBP_NZD,buy,0.74,1.8964975,1.9034,2018-01-18 05:45:00+00:00,2018-01-18 21:30:00+00:00,510.7850000000024,0.0,1.8782712214563535,0,0.669,0.118,
1000292,EUR_CHF,buy,2.94,1.1754035,1.17366,2018-01-18 08:45:00+00:00,2018-01-18 21:30:00+00:00,-512.5890000000352,0.0,1.166464690715896,0,0.053,0.278,
1000328_partial_1516390200,EUR_NZD,sell,0.07,1.67947,1.68005,2018-01-19 03:00:00+00:00,2018-01-19 19:30:00+00:00,-4.060000000000175,0.0,1.7046307942382308,0,,,True
1000335_partial_1516390200,AUD_CHF,buy,0.18,0.766359,0.76962,2018-01-19 07:15:00+00:00,2018-01-19 19:30:00+00:00,58.69799999999925,0.0,0.7599213126214717,0,,,True
1000330_partial_1516390200,GBP_CHF,buy,0.09,1.329083,1.33452,2018-01-19 08:30:00+00:00,2018-01-19 19:30:00+00:00,48.932999999999225,0.0,1.3167580791519395,0,,,True
1000326_partial_1516390200,EUR_CHF,buy,0.13,1.1754535000000002,1.17676,2018-01-19 11:00:00+00:00,2018-01-19 19:30:00+00:00,16.984499999998405,0.0,1.1664197128076177,0,,,True
1000335_partial_1516398300,AUD_CHF,buy,0.15,0.766359,0.7705434967960434,2018-01-19 07:15:00+00:00,2018-01-19 21:45:00+00:00,62.767451940650695,0.0,0.7599213126214717,0,,,True
1000328,EUR_NZD,sell,0.15,1.67947,1.67957,2018-01-19 03:00:00+00:00,2018-01-20 22:00:00+00:00,-1.4999999999998348,0.0,1.7046307942382308,0,0.123,0.205,
1000335,AUD_CHF,buy,0.26,0.766359,0.77077,2018-01-19 07:15:00+00:00,2018-01-20 22:00:00+00:00,114.6859999999985,0.0,0.7657152312621471,0,0.685,0.169,
1000330,GBP_CHF,buy,0.22,1.329083,1.3356,2018-01-19 08:30:00+00:00,2018-01-20 22:00:00+00:00,143.37399999999744,0.0,1.3167580791519395,0,0.542,0.072,
1000326_partial_1516485600,EUR_CHF,buy,0.22,1.1754535000000002,1.17786,2018-01-19 11:00:00+00:00,2018-01-20 22:00:00+00:00,52.94299999999463,0.0,1.1664197128076177,0,,,True
1000326_partial_1516572000,EUR_CHF,buy,0.05,1.1754535000000002,1.17787,2018-01-19 11:00:00+00:00,2018-01-21 22:00:00+00:00,12.082499999999108,0.0,1.1664197128076177,0,,,True
1000348,EUR_NZD,buy,1.62,1.67326,1.67298,2018-01-22 15:15:00+00:00,2018-01-22 22:00:00+00:00,-45.36000000000939,0.0,1.6503606910645,0,0.176,0.058,
1000357,AUD_NZD,sell,2.62,1.0939899999999998,1.09398,2018-01-22 21:45:00+00:00,2018-01-22 22:00:00+00:00,2.6199999999589885,0.0,1.1082271973722704,0,0.002,0.02,
1000345,EUR_GBP,sell,2.0100000000000002,0.88238,0.87689,2018-01-22 00:00:00+00:00,2018-01-22 22:00:00+00:00,1103.4900000000214,0.0,0.8919832009839203,0,0.641,0.021,
1000350,GBP_CHF,buy,0.15,1.3344895,1.34478,2018-01-22 01:15:00+00:00,2018-01-22 22:00:00+00:00,154.35749999999967,0.0,1.3165989306410868,0,0.664,0.062,
